,西大谷1～2丁目,月曜日・木曜日,金曜日,第3月曜日
,西鞘ケ谷町,月曜日・木曜日,金曜日,第3火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
は,初音町,月曜日・木曜日,金曜日,第2金曜日
,東大谷1～3丁目,月曜日・木曜日,金曜日,第3火曜日
,東鞘ケ谷町,火曜日・金曜日,木曜日,第3火曜日
,福柳木1～2丁目,火曜日・金曜日,木曜日,第3火曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
ま,牧山1～4丁目,月曜日・木曜日,火曜日,第3月曜日
,牧山海岸,月曜日・木曜日,火曜日,第3月曜日
,牧山新町,月曜日・木曜日,火曜日,第3月曜日
,丸町1～3丁目,月曜日・木曜日,火曜日,第3月曜日
,南鳥旗町,火曜日・金曜日,木曜日,第2金曜日
,明治町,火曜日・金曜日,木曜日,第2金曜日
,元宮町,火曜日・金曜日,木曜日,第2金曜日
,町名,家庭ごみの収集日,プラスチックの収集日,粗大ごみの収集日  （事前申込制）
や,夜宮1～3丁目,火曜日・金曜日,木曜日,第3火曜日
